reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A15LI24XAWS8RA,B007WTAJTO,"Amazon Customer ""sunshine""","[0, 0]","A few months ago I purchased a Samsung Galaxy 10.1 Note. It was my very first tablet. I didn't know much about them, a friend told me I need one. I couldn't do without it now. I was having issues with the storage, and was told I needed a SD card, and this was the one I was recommended because it had the most storage.I managed to put the in myself after watching a video on YouTube. My friend told me to downloaded App manager from Play Store, which I did and after clicking on App manager to open it, I successfully transferred all my Apps to the SD card. I checked in settings, now I'm happy because I have tons of room for other things.I've had it a couple of weeks now, even though I've added several more Apps and my bookmarks etc, I still have no storage problems. I was told that this card is the best, I have no complaints, it's doing a great job. I'm glad I didn't go for a cheaper version.",5,WORTH EVERY PENNY,1396137600,30-03-2014,253,0,0
A35K1FNE06IRQJ,B007WTAJTO,"Amazon Customer ""TJ""","[0, 0]",Great price. My Galaxy S3 recognized it no problem. This replaced my old 16 GB micro sd card. Thank you Amazon!,5,As advertised,1347408000,09-12-2012,729,0,0
A1FOFSWGA637T4,B007WTAJTO,"Amazon Customer ""TJ""","[0, 0]",It installed and is working without any problems in my Samsung Note 2.  Price was  very good for the price.,5,Good product,1389312000,01-10-2014,68,0,0
A1QT6PHXDA5XDF,B007WTAJTO,"Amazon Customer ""UbbBlubb""","[0, 0]",Works well in my Droid RAZR MAX. Allows plentry of space to move videos & pictures to card for later transfer to computer.,5,Phone Memory Card,1356652800,28-12-2012,710,0,0
A2UUS5CMDXZN8B,B007WTAJTO,"Amazon Customer ""veilance""","[0, 0]",I bought this card so I could have some storage that was quick.  This card delivered.  That's about all there is to say.,5,It works,1383868800,11-08-2013,484,0,0
A3PDQJ49OCDF8M,B007WTAJTO,"Amazon Customer ""volleygod""","[0, 0]","I got this card for my phone. I was expecting a significant increase in speed. I have not really noticed any great speed improvements. The card is working great with no problems. Just get a slower card for your phone, you won't notice the difference.",4,I was expecting fast,1361318400,20-02-2013,656,0,0
A29KJ32G75L7G9,B007WTAJTO,"Amazon Customer ""w7hd""","[0, 0]","I really like the performance.  Since I put it into a USB 3.0 adapter, I get about 27MB/s actual measured throughput.",4,SanDisk Ultra 32GB microSDHC,1376956800,20-08-2013,475,0,0
AV217XRB0NQPE,B007WTAJTO,"Amazon Customer ""WaxonWaxov""","[0, 0]",SanDisk is the best brand. This chip does exactly what it should do and does it at very good speed. My Samsung Galaxy Note 2 loves this chip.,5,It is what it is.,1353974400,27-11-2012,741,0,0
AV2SXGRW84TY,B007WTAJTO,"Amazon Customer ""Wayne Cowan""","[0, 0]",I have always been pleased with the SanDisk products and this one is no exception. It works as advertised. I would purchase it again.,5,SanDisk Ultra 32 GB MicroSDHC Class 10 UHS-1 Memory Card with Adapter...,1363651200,19-03-2013,629,0,0
AEKDI66X7UDJJ,B007WTAJTO,"Amazon Customer ""wolverine331""","[0, 0]",A must have for those who have android products with expandable memory slots...the go to place to save your pictures and videos so if you change phones or tablets you won't lose your memories.,5,Android users this is it.,1385596800,28-11-2013,375,0,0
A16TDHT7MD010,B007WTAJTO,"Amazon Customer ""WoolTales""","[0, 0]","I just popped it in my Sony Xperia Tablet Z .  It works.  There is no sense that I will ever run out of room.  If I was using it for work that might be different, but I could just change with a new micro sd card.  I don't know why all tablets don't have a port for one.  I feel confident with the SanDisk brand.  I have never bought a bad SanDisk product.",5,More GB than my first three computers....put together!,1375574400,08-04-2013,609,0,0
A3SMW7RDCEUJ24,B007WTAJTO,"Amazon Customer ""ZundapMan""","[0, 0]","I just bought two of these for our two new Samsung Galaxy IV smart phones.  The adapters will make it possible for the card readers on our computers to accept these MicroSD cards if we find it worthwhile to pull them out of the phone case rather than use the USB &#34;dongle&#34; to move information on and off the phones, but.. most importantly, now I don't worry about storing audio books, favorite playlists, and video clips I might want to show someone on the phones.",4,Probably could have scrimpted and paid less...,1380844800,10-04-2013,607,0,0
A2VAQMH4XV30RE,B007WTAJTO,Amazon Don,"[0, 0]","Card is Good. I ordered one before and it performs as one would expect, so I ordered another. It took much longer to attempt get the second one so I wrote and got a refund. Seller, NMicro Technology,  was not the same as the first.",1,Chip Good....But,1386547200,12-09-2013,452,0,0
A29I6KU691TY6K,B007WTAJTO,Amazon fan,"[0, 0]",14000 reviews and counting !! Do you need any other justification to buy this one if you are looking for a microSD card?? Add to it the reliable name of SanDisk and you are left with no doubts to buy this or not!!! Also its available at almost half the actual price with Amazon (I did check the price at local sellers and no one is selling it that cheaper).Comes with a decent writing speed (good for most shooting/recording devices) and has a very very long warranty (10 years !!!). The technology may take a leap before this one stops functioning on you.Want to use it as a SD card in your camera? No problem. It comes with an adapter with which it can be used in any device that uses a SD card. That makes in two-in-one card!!!!!,5,The best microSD card ever !!!!!!,1404432000,07-04-2014,245,0,0
A14D2PS27PI3FM,B007WTAJTO,Amazon Fan,"[1, 2]","I join the long list of customers who have had their SanDisk die on them.  Customer service from SanDisk has been helpful.  They pay for UPS shipping for the return and promise a 7-10 day turn around once the defective disk has been returned.  Still it's a pain to deal with and I lost some photographs.UPDATE: SanDisk sent me a replacement and it seems to be working.  If the replacement goes bad, I'll be back to complain:)SECOND UPDATE: All is well with the replacement so I'm giving it three stars.",3,Dead after three months,1359936000,02-04-2013,615,1,2
A1X5GBWB1O2D5A,B007WTAJTO,Amazon H8R,"[0, 0]",Got a Samsung Galaxy note 2 7.0 I'm gonna use for a CarPC and found that you could install a 64gb microSD. Tried this one and it worked flawlessly. Pretty zippy too for a tablet (ugh....tablets read/write is stupid slow but just good enough for media I suppose)Plugged this thing right in and used the tablet to format it. Got 60gb out of it. Good good.,5,Works as advertised,1370995200,06-12-2013,367,0,0
A4TWKZTVECHOE,B007WTAJTO,AMAZON,"[0, 0]","the unit shows 0 bytes, in a PC or the phone. it keeps dismounting also. I got a replacement and it did the same thing. Not sure what is going on but it looks like a Chinese counterfeit case. I have seen this happen more and more lately. Amazon seems to be a major portal for these hings, it makes sense with a such a large retailer, they cant check everything.",1,Counterfeit/ avoid it,1386633600,12-10-2013,422,0,0
A1Z7FZP81N8CDU,B007WTAJTO,Amazon Shopper,"[0, 1]","I do not get the advertised speed of 30MB/s, more like a 200-300KB/s on my Galaxy S4. At least it gives me a lot of extra storage space, for a phone it works nicely if you don't need to transfer big files.",3,Slow Transfer,1394755200,14-03-2014,269,0,1
ACDHXI72HS6AR,B007WTAJTO,Amazon User,"[0, 0]","I originally bought a Samsung equivalent and then my phone was stolen, so I made the switch.  I have done some research and realized the class 10 and the SDXC are very important as it is the quickest rate of transfer.  However when you read Samsung's description and this one, Samsung claims 80 mbps and SanDisk has 30 mbps, after using both they are identical.  The class and the sdxc are the most important, they are almost absolutely identical.  Samsung's equivalent is $65 and this was under $50.  I haven't noticed a bit of difference, besides that maybe this mircosd card is a bit quicker and easier to move files around.  I store a lot on my phone, which is a Samsung Note 3, this works beautifully.",5,SanDisk is always worth the money,1390348800,22-01-2014,320,0,0
AAGZR5BOIOWIO,B007WTAJTO,AMcMahon,"[0, 0]",I own MULTIPLE of these cards for my phones and devices and haven't ever had a problem.  Would buy again if I ever needed one for another device.,5,Why haven't you clicked buy yet?,1385337600,25-11-2013,378,0,0
A2GMZZ6TDYOHY7,B007WTAJTO,A. Mefford,"[0, 0]","It is so hard to imagine that you can have 32 GB is something smaller than a postage stamp, yet here it is.I bought this card to work with my Call of Duty Ghosts Tactical Camera and it works perfectly.  The camera came with a 4 G card which I filled in just over an hour at the local Kart track.  I missed the last bit of our race due to insufficient capacity.  The battery was still going strong so I needed more card for recording my adventures.This card fits the bill nicely.As a UHS Speed Class 1 (roughly equiv Class 10) card this SD card is quite capable of any photographic or video need up to Full HD (not 2k or 4k).  I use a similar card in my Canon 60D and am able to hold around 700 raw images, and a few hours of HD video.Here are some benchmarks for comparison including this card.MacBook Pro Retina SSD430 MB/s write323 MB/s readGeneric Class 6 4GB (Came with Ghost Camera)9.8 MB/s write21 MB/s readSanDisk Extreme Class 10 8GB21 MB/s write23 MB/s readThis Card San Disk Ultra UHC 112 MB/s write45 MB/s readWhat does this mean?  It means that you should have no trouble recording HD video reliably with this card.  Your camera will be able to save pictures quickly to this card so it is ready to take the next shot.  If you fill the card completely it will take roughly 12 minutes to copy all the data off of the card, assuming the device you are copying to can keep up.The tests were done in the built in SD card drive of the MacBook Pro using the included SD Card Adapter.Based on my tests, I would say that if you don't really need a Micro SD, then you should buy a standard SD card, your performance might be better and the price should be lower.  However, if you think you need or might need a Micro SD down the road, this is a suitable solution.",5,32 GB postage stamp,1385424000,26-11-2013,377,0,0
A2CRHKI5BWS1J0,B007WTAJTO,"Amer Syed ""Devil may cry""","[0, 0]","had it in my samsung tablet and it went bad after 2 months, wont let me reformat or read it or do anything with it. money down the drain.",1,went bad,1393977600,03-05-2014,219,0,0
A1X99B0VPK6KY1,B007WTAJTO,"Amex ""Guinea""","[0, 0]",I use the card with GoPro Black Edition and it is just enough to record some action while horse riding. I have always used SanDisk as recording cards and I am happy with the quality I get.,5,great,1377993600,09-01-2013,698,0,0
A45FCW6VF7J1S,B007WTAJTO,AM,"[0, 0]","Purchased this for new Samsung S4 Active smart phone.  It worked perfectly, just installed it, no need to reformat.  I've put the amazon.com URL and description below with frustration free packing part number:SDSDQU-064G-AFFP-ASanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card with AdapterB009QZH6JS",5,Works Perfectly with Samsung S4 Active,1378166400,09-03-2013,639,0,0
ANSVB7OYSXZSL,B007WTAJTO,"Amicus Curia ""pinbalwyz""","[0, 0]","I got this for the Sports-Vue 360HD action camera. It works fine. It came with a converter to standard SDHC size/format. I used that to transfer files from the video camera to my XP pro PC. It does fine. I left the card in its FAT32 format and it works without a hitch. It's very small, so you must exercise care not to set it down or drop it and lose it. I'm happy with this item and would recommend it/purchase it again. In fact, I purchased 2.",5,Sports-Vue 360HD,1356220800,23-12-2012,715,0,0
A9MWI9S0HEIRA,B007WTAJTO,amir70-il,"[0, 0]","I bought this sundisk memory card for my knew cellphone and it is fantastic, it stores all my cell contacts and leave much space to store any apps or programs I want, I recommend it with all my hurt.",5,great memory card,1388793600,01-04-2014,251,0,0
